"year","university","tuition_and_fees","total_expenses","total_salaries"
"2015","170620","6265652.0","38250400.0","14403700.0"
"2015","170639","15160349.0","50369300.0","20333800.0"
"2015","170657","27560464.0","133393000.0","55765700.0"
"2015","170675","57131196.0","63142700.0","28614100.0"
"2015","170736","377239.0","","218113.0"
"2015","170790","47493206.0","159485000.0","66966200.0"
"2015","170806","34139662.0","44253100.0","24730300.0"
"2015","170842","12621756.0","25591500.0","10294300.0"
"2015","170967","10906548.0","13299300.0","3377830.0"
"2015","170976","990071000.0","6497560000.0","3049210000.0"
"2015","171012","1183002.0","","1330010.0"
"2015","171100","796953689.0","2203620000.0","1051790000.0"
"2015","171128","86156727.0","239157000.0","117283000.0"
"2015","171137","81191000.0","130689000.0","72007000.0"
"2015","171146","74655000.0","122648000.0","65500000.0"
"2015","171155","13515933.0","32267000.0","12685600.0"
"2015","171225","6632860.0","31927300.0","14509900.0"
"2015","171234","2574369.0","16846300.0","7080700.0"
"2015","171261","19681.0","","662825.0"
"2015","171304","11643942.0","40690200.0","15703300.0"
"2015","171322","5436463.0","","3061550.0"
"2015","171395","4043101.0","21053700.0","6851790.0"
"2015","171456","60191614.0","163643000.0","64503600.0"
"2015","171465","563592.0","","327624.0"
"2015","171483","19418715.0","58747400.0","23199300.0"
"2015","171492","47636147.0","68990200.0","26679400.0"
"2015","171535","33640063.0","188705000.0","77331700.0"
"2015","171571","179163913.0","307651000.0","145849000.0"
"2015","171599","11956213.0","18926900.0","6761100.0"
"2015","171775","659539.0","","217614.0"
"2015","171881","2987333.0","6445250.0","2681400.0"
"2015","171988","2420946.0","","639837.0"
"2015","171997","3143020.0","","823856.0"
"2015","172015","4569132.0","","940756.0"
"2015","172033","3379235.0","8193740.0","3315710.0"
"2015","172051","69836986.0","139006000.0","60151100.0"
"2015","172200","27358642.0","98494100.0","45642300.0"
"2015","172264","20333654.0","34531500.0","15422300.0"
"2015","172291","9788034.0","33717900.0","14075200.0"
"2015","172307","7208359.0","26208100.0","10947500.0"
"2015","172325","8776441.0","","4275910.0"
"2015","172334","34916023.0","51655600.0","27234500.0"
"2015","172422","3017.0","","4137950.0"
"2015","172440","6980322.0","13113600.0","5271130.0"
"2015","172477","49206763.0","54584300.0","21323100.0"
"2015","172495","1756321.0","","2668560.0"
"2015","172608","26664113.0","28703600.0","11727200.0"
"2015","172617","25434849.0","116345000.0","53683800.0"
"2015","172635","17776548.0","149630000.0","48469400.0"
"2015","172644","261593392.0","855906000.0","453624000.0"
"2015","172671","1724575.0","16364800.0","6323680.0"
"2015","172680","404144.0","","241243.0"
"2015","172699","231571652.0","542337000.0","223463000.0"
"2015","172705","1280525.0","11018500.0","4058460.0"
"2015","172802","251715.0","","96424.0"
"2015","172866","1480562.0","1704790.0","564248.0"
"2015","172918","7512000.0","24039000.0","11873000.0"
"2015","172927","9775.0","","1000000.0"
"2015","172954","3985000.0","18526000.0","9406000.0"
"2015","172963","17760000.0","56213000.0","28256000.0"
"2015","173045","52887400.0","73204900.0","35163000.0"
"2015","173063","6994000.0","28737000.0","15433000.0"
"2015","173115","2162000.0","10004000.0","4724000.0"
"2015","173124","21049000.0","72556000.0","35416000.0"
"2015","173142","6262616.0","17818300.0","6598630.0"
"2015","173160","66288914.0","99685300.0","39967700.0"
"2015","173179","3208999.0","","3668810.0"
"2015","173203","7688000.0","36381000.0","17083000.0"
"2015","173258","61940917.0","127691000.0","56172300.0"
"2015","173300","43113694.0","83028800.0","36782900.0"
"2015","173328","42066332.0","47299900.0","19597900.0"
"2015","173416","7578000.0","29951000.0","14942000.0"
"2015","173452","10911308.0","18966500.0","6922400.0"
"2015","173461","12885000.0","40888000.0","19520000.0"
"2015","173470","229542.0","","107269.0"
"2015","173489","1844480.0","2776370.0","1365030.0"
"2015","173559","13315000.0","53887000.0","26725000.0"
"2015","173629","42915857.0","52195900.0","17894600.0"
"2015","173638","6659000.0","27098000.0","13691000.0"
"2015","173647","45820355.0","85464100.0","38579800.0"
"2015","173665","64201891.0","89460600.0","41980800.0"
"2015","173683","2173970.0","","777723.0"
"2015","173708","11793000.0","51647000.0","26485000.0"
"2015","173726","284898.0","","99060.0"
"2015","173735","4484000.0","17664000.0","8628000.0"
"2015","177083","1738571.0","3350120.0","679814.0"
"2015","173744","7216719.0","","3195520.0"
"2015","173799","12125000.0","37011000.0","20070000.0"
"2015","173805","2613000.0","14183000.0","6759000.0"
"2015","173887","11198080.0","19690200.0","5450740.0"
"2015","173896","3534454.0","19065800.0","7834510.0"
"2015","173902","46942000.0","105913000.0","48048000.0"
"2015","173911","8456000.0","32326000.0","17509000.0"
"2015","173920","80584000.0","211587000.0","108240000.0"
"2015","173939","71658042.0","","33449200.0"
"2015","173957","3614739.0","","6176400.0"
"2015","173966","6032224.0","","10699600.0"
"2015","173984","16174580.0","19315200.0","8743420.0"
"2015","173993","1968000.0","12806000.0","6281000.0"
"2015","174020","28756000.0","80604000.0","44998000.0"
"2015","174066","622508322.0","3002220000.0","1424870000.0"
"2015","174075","11840656.0","34926100.0","15918400.0"
"2015","174118","3422725.0","3276320.0","911108.0"
"2015","174127","14854178.0","19948000.0","10186700.0"
"2015","174136","13645000.0","68786000.0","34861000.0"
"2015","174154","5118116.0","5057650.0","2079620.0"
"2015","174190","2789158.0","","1230320.0"
"2015","174206","895240.0","2680100.0","1017900.0"
"2015","174233","89461010.0","225555000.0","107791000.0"
"2015","174251","9693445.0","50340300.0","22132100.0"
"2015","174279","46576971.0","50222000.0","19300300.0"
"2015","174321","1062159.0","","350709.0"
"2015","174358","30394000.0","96776000.0","47800000.0"
"2015","174376","12678000.0","49828000.0","26339000.0"
"2015","174385","2950467.0","","932119.0"
"2015","174394","3082307.0","9603510.0","2266280.0"
"2015","174428","21901000.0","67210000.0","34981000.0"
"2015","174437","14356075.0","25194000.0","9921250.0"
"2015","174473","8103000.0","30659000.0","15730000.0"
"2015","174491","39711567.0","72222900.0","30624900.0"
"2015","174507","21219253.0","29330500.0","14959300.0"
"2015","174525","1297050.0","3184510.0","1640390.0"
"2015","174570","1342000.0","15068000.0","7305000.0"
"2015","174604","743000.0","4291000.0","2038000.0"
"2015","174738","13435000.0","52186000.0","25689000.0"
"2015","174747","39397522.0","63590700.0","31267800.0"
"2015","174756","10352000.0","37620000.0","19280000.0"
"2015","174783","59361000.0","203495000.0","109778000.0"
"2015","174792","34075157.0","73867400.0","33037500.0"
"2015","174817","54574945.0","72408000.0","34071200.0"
"2015","174844","67791928.0","117458000.0","49727100.0"
"2015","174862","11794116.0","18382000.0","7065360.0"
"2015","174899","58337190.0","74621700.0","36692100.0"
"2015","174914","177183193.0","248986000.0","126957000.0"
"2015","174978","1153043.0","","556720.0"
"2015","175005","67522721.0","93546900.0","46366900.0"
"2015","175014","68996536.0","62315200.0","25138200.0"
"2015","175041","9602000.0","48735000.0","23513000.0"
"2015","175078","13904000.0","48240000.0","24002000.0"
"2015","175120","13056.0","","2906090.0"
"2015","175139","600522.0","4783660.0","2665160.0"
"2015","175157","1440000.0","8309000.0","4139000.0"
"2015","175227","19937916.0","25045100.0","11167300.0"
"2015","175236","10229000.0","38993000.0","19651000.0"
"2015","175263","4745000.0","20950000.0","10904000.0"
"2015","175272","45750000.0","137226000.0","65432000.0"
"2015","175281","12500295.0","26361600.0","13071700.0"
"2015","175315","18863000.0","73655000.0","39652000.0"
"2015","175342","13426474.0","81973600.0","35646900.0"
"2015","175421","36338038.0","44031100.0","20917300.0"
"2015","175430","3390662.0","8374940.0","3849750.0"
"2015","175494","395391.0","","337386.0"
"2015","175519","0.0","31475600.0","12778400.0"
"2015","175573","2559138.0","38198800.0","15438700.0"
"2015","175607","209828.0","","121887.0"
"2015","175616","16295645.0","65481200.0","26689700.0"
"2015","175643","1076530.0","27547300.0","11154400.0"
"2015","175652","8353160.0","51217500.0","18439300.0"
"2015","175698","231168.0","","13386.0"
"2015","175722","178534.0","","168500.0"
"2015","175786","10513074.0","133757000.0","56443000.0"
"2015","175810","4706123.0","52127700.0","21879900.0"
"2015","175829","14394310.0","71274800.0","26202500.0"
"2015","175856","46141310.0","196999000.0","79510300.0"
"2015","175883","4104267.0","51515800.0","17935400.0"
"2015","175935","2874865.0","36084300.0","16175900.0"
"2015","175980","11329756.0","37729500.0","16010800.0"
"2015","175999","0.0","75788300.0","8527450.0"
"2015","176008","1404178.0","29480700.0","13894800.0"
"2015","176017","228280647.0","1794780000.0","842713000.0"
"2015","176035","11935224.0","50768900.0","20081800.0"
"2015","176044","6649895.0","53524500.0","21175300.0"
"2015","176053","52763770.0","78567400.0","35485800.0"
"2015","176062","434955.0","","233300.0"
"2015","176071","21759206.0","109415000.0","38532200.0"
"2015","176080","134396877.0","640512000.0","293654000.0"
"2015","176169","2893561.0","34992900.0","15071200.0"
"2015","176178","9203423.0","74595500.0","31382000.0"
"2015","176239","2549965.0","50875600.0","19043400.0"
"2015","176318","8407431.0","17302700.0","6342500.0"
"2015","176336","34844.0","493010.0","493010.0"
"2015","176354","1917973.0","24151900.0","10067200.0"
"2015","176372","85530797.0","327053000.0","134181000.0"
"2015","176390","820929.0","","536511.0"
"2015","176406","6817901.0","25152300.0","8749300.0"
"2015","176451","293775.0","1446320.0","744827.0"
"2015","176479","48517742.0","50999300.0","20347800.0"
"2015","176600","1461980.0","2434440.0","1409860.0"
"2015","176619","1780343.0","","2320710.0"
"2015","176628","21722224.0","29784600.0","14137000.0"
"2015","176637","8848808.0","6867980.0","2553080.0"
"2015","176664","2269217.0","6670990.0","3254840.0"
"2015","176716","1368739.0","","975000.0"
"2015","176770","7809071.0","","6965830.0"
"2015","176789","1994132.0","4526980.0","2595360.0"
"2015","176798","573792.0","","1240450.0"
"2015","176910","1234138.0","4402680.0","1820340.0"
"2015","176947","26214182.0","32136100.0","15620300.0"
"2015","176965","77371125.0","188423000.0","82612100.0"
"2015","176983","373417.0","","1286590.0"
"2015","176992","131503.0","","177823.0"
"2015","177038","12039587.0","12935000.0","5683370.0"
"2015","177056","1114904.0","","839696.0"
"2015","177065","90529687.0","91808900.0","50934900.0"
"2015","177092","4227977.0","21659100.0","9952620.0"
"2015","177117","2084766.0","22767900.0","6434560.0"
"2015","177126","3101746.0","8158320.0","4014950.0"
"2015","177135","5665852.0","42811800.0","18169800.0"
"2015","177144","9827926.0","18583700.0","8086620.0"
"2015","177214","36668700.0","53819400.0","25396500.0"
"2015","177250","4356526.0","25830000.0","11505000.0"
"2015","177278","1198289.0","5166220.0","2336110.0"
"2015","177287","1890302.0","","736844.0"
"2015","177302","12839539.0","13481000.0","5179390.0"
"2015","177339","21665825.0","41380400.0","18031400.0"
"2015","177418","22491884.0","31383900.0","14847300.0"
"2015","177436","100214.0","","1572540.0"
"2015","177472","16468448.0","82096400.0","37861000.0"
"2015","177542","9192264.0","16462100.0","6895180.0"
"2015","177551","4212800.0","27605800.0","11000700.0"
"2015","177579","7875189.0","9149670.0","3153610.0"
"2015","177588","614008.0","","520000.0"
"2015","177603","632679.0","","300105.0"
"2015","177676","8416530.0","39011100.0","17482900.0"
"2015","177685","448365.0","","238182.0"
"2015","177719","19353559.0","17316000.0","9131610.0"
"2015","177746","11979193.0","18212700.0","7969780.0"
"2015","177816","1443795.0","8009500.0","2877130.0"
"2015","177834","107705614.0","125848000.0","60994900.0"
"2015","177870","2085.0","","58762.0"
"2015","177931","342600.0","","154544.0"
"2015","177940","6387775.0","51799000.0","24548000.0"
"2015","177968","138830088.0","146364000.0","69687500.0"
"2015","177977","7219038.0","21270400.0","8831850.0"
"2015","177986","22961158.0","26529500.0","13355200.0"
"2015","177995","22426080.0","123798000.0","61430000.0"
"2015","178004","1616672.0","","1685230.0"
"2015","178059","61184357.0","69841200.0","33100200.0"
"2015","178077","1035185.0","","495663.0"
"2015","178110","732640.0","4266870.0","573242.0"
"2015","178183","690916.0","2180750.0","823067.0"
"2015","178208","5276627.0","12064900.0","5561340.0"
"2015","178217","3340469.0","34345100.0","12294000.0"
"2015","178244","27796821.0","31916400.0","15098700.0"
"2015","178262","335903.0","","261470.0"
"2015","178305","7413311.0","12241000.0","3169250.0"
"2015","178314","141328.0","","209929.0"
"2015","178341","14268200.0","70068600.0","30199500.0"
"2015","178369","9365557.0","18637700.0","8341560.0"
"2015","178387","24895708.0","71637900.0","32079600.0"
"2015","178396","343506166.0","2111260000.0","956445000.0"
"2015","178402","138903021.0","381172000.0","191826000.0"
"2015","178411","83193221.0","207328000.0","99459100.0"
"2015","178420","87482209.0","228672000.0","110165000.0"
"2015","178439","0.0","135547000.0","35346000.0"
"2015","178448","12170439.0","30210200.0","13358000.0"
"2015","178466","1072213.0","","1084480.0"
"2015","178484","866068.0","","730386.0"
"2015","178518","961353.0","4800180.0","1767540.0"
"2015","178527","142814.0","","84836.0"
"2015","178615","26893843.0","104150000.0","46252000.0"
"2015","178624","37659501.0","102937000.0","42129800.0"
"2015","178679","5198908.0","11405600.0","5178600.0"
"2015","178697","566257.0","49451100.0","17451900.0"
"2015","178721","66069300.0","74869000.0","43556800.0"
"2015","178767","1734835.0","1687680.0","881356.0"
"2015","178828","284044.0","","1022980.0"
"2015","178891","19629681.0","31042600.0","7245630.0"
"2015","178989","6892141.0","11521400.0","3440540.0"
"2015","179043","33119386.0","49930700.0","21039000.0"
"2015","179052","687844.0","","1229500.0"
"2015","179070","1450571.0","1865850.0","690464.0"
"2015","179159","254299749.0","726744000.0","420079000.0"
"2015","179195","45905.0","","62736.0"
"2015","179229","16800.0","","154359.0"
"2015","179238","395009.0","","340519.0"
"2015","179256","1287003.0","3110000.0","1378190.0"
"2015","179265","34615124.0","43355700.0","18092900.0"
"2015","179308","26337134.0","188469000.0","98498600.0"
"2015","179317","1250661.0","5347020.0","2503830.0"
"2015","179326","26773942.0","40627800.0","18811000.0"
"2015","179344","1472321.0","14969300.0","7453380.0"
"2015","179450","6410912.0","","2658560.0"
"2015","179511","6595407.0","9788690.0","5190040.0"
"2015","179539","6822761.0","40523100.0","15027000.0"
"2015","179548","8903668.0","23506100.0","9012210.0"
"2015","179557","75914590.0","188422000.0","71030300.0"
