"year","university","tuition_and_fees","total_expenses"
"2015","134307","1021012.0",""
"2015","134343","4749343.0","49034700.0"
"2015","134422","493599.0","1076090.0"
"2015","134495","44061855.0","185031000.0"
"2015","134510","829061.0","4104320.0"
"2015","134529","1754409.0",""
"2015","134574","1643514.0",""
"2015","134608","16117685.0","135013000.0"
"2015","134680","7903844.0","14771900.0"
"2015","134714","2160912.0",""
"2015","134811","43237206.0","56378100.0"
"2015","134909","7966919.0","7071650.0"
"2015","134945","47866443.0","80096500.0"
"2015","135063","935485.0","4378760.0"
"2015","135081","299636267.0","326518000.0"
"2015","135124","5710452.0","7494170.0"
"2015","135142","0.0",""
"2015","135160","2925697.0","26856500.0"
"2015","135179","1615327.0",""
"2015","135188","5516938.0","31126400.0"
"2015","135267","1461598.0",""
"2015","135276","1281328.0",""
"2015","135294","1415493.0",""
"2015","135337","1412971.0",""
"2015","135364","4986084.0","5054400.0"
"2015","135391","19026471.0","70129100.0"
"2015","135407","1832985.0",""
"2015","135522","933487.0",""
"2015","135559","412745.0",""
"2015","135610","2398895.0","2774860.0"
"2015","135647","836946.0",""
"2015","135717","80099888.0","493856000.0"
"2015","135726","503598885.0","2684120000.0"
"2015","135735","6922278.0",""
"2015","135771","5005074.0",""
"2015","135939","1891697.0","3190630.0"
"2015","136048","312319.0",""
"2015","136066","10080561.0",""
"2015","136109","1909716.0",""
"2015","136145","922354.0","13351200.0"
"2015","136172","73826475.0","265777000.0"
"2015","136215","519669685.0","586802000.0"
"2015","136233","9095875.0","50645700.0"
"2015","136288","4052325.0","5145680.0"
"2015","136303","570699.0",""
"2015","136330","53885951.0","73199300.0"
"2015","136358","41524086.0","167774000.0"
"2015","136400","11622254.0","74314300.0"
"2015","136473","10354206.0","81248400.0"
"2015","136491","1739935.0",""
"2015","136516","13030246.0","80701700.0"
"2015","136659","304871.0",""
"2015","136701","2717660.0","5048130.0"
"2015","136765","857737.0",""
"2015","136774","39784754.0","57206700.0"
"2015","136783","375487.0",""
"2015","136826","1646544.0",""
"2015","136950","65416000.0","134246000.0"
"2015","137023","1899579.0",""
"2015","137032","147395584.0","161382000.0"
"2015","137078","42194636.0","216783000.0"
"2015","137087","1552843.0",""
"2015","137096","25864032.0","104514000.0"
"2015","137120","2134411.0",""
"2015","137148","6965982.0","8475160.0"
"2015","137209","23789638.0","112162000.0"
"2015","137245","3556652.0",""
"2015","137272","3303339.0","3545530.0"
"2015","137281","9154756.0","49414500.0"
"2015","137315","2175210.0","32010500.0"
"2015","137351","243468093.0","1142320000.0"
"2015","137476","44692716.0","55252100.0"
"2015","137546","82047585.0","126168000.0"
"2015","137564","39692456.0","57700700.0"
"2015","137591","1883558.0",""
"2015","137713","291731.0",""
"2015","137759","16869593.0","112486000.0"
"2015","137777","331839.0","3387320.0"
"2015","137801","3389729.0","4895780.0"
"2015","137810","3198018.0","3495070.0"
"2015","137847","137843798.0","159670000.0"
"2015","137856","329677.0",""
"2015","137865","1022972.0",""
"2015","137953","1399749.0","3444870.0"
"2015","137962","2235474.0","3094400.0"
"2015","138132","637754.0",""
"2015","138187","59342665.0","239216000.0"
"2015","138275","11001656.0","18567400.0"
"2015","138284","922571.0",""
"2015","138293","8789528.0","12822400.0"
"2015","138309","70343385.0","66357600.0"
"2015","138354","58090766.0","218102000.0"
"2015","138372","958343.0",""
"2015","138479","2533994.0",""
"2015","138488","843508.0",""
"2015","138497","1047068.0",""
"2015","138558","6772640.0","43833800.0"
"2015","138600","10788513.0","49773100.0"
"2015","138655","5787303.0","16696600.0"
"2015","138664","357328.0",""
"2015","138682","5656802.0","32731000.0"
"2015","138691","10859993.0","47743400.0"
"2015","138716","15737721.0","68056400.0"
"2015","138761","1872412.0","7769670.0"
"2015","138789","32001674.0","100543000.0"
"2015","138813","29220378.0","51380000.0"
"2015","138822","5217168.0",""
"2015","138840","5663967.0","35837700.0"
"2015","138868","10809234.0","22344800.0"
"2015","138901","3836175.0","28643800.0"
"2015","138929","14603438.0","10894600.0"
"2015","138938","2831276.0",""
"2015","138947","56018256.0","85845100.0"
"2015","138956","4889901.0","33330000.0"
"2015","139010","5302314.0","25015200.0"
"2015","139074","8771805.0","12092700.0"
"2015","139092","71192.0",""
"2015","139144","30168407.0","88403800.0"
"2015","139153","3054620.0","4585480.0"
"2015","139199","36815965.0","44971800.0"
"2015","139205","3106798.0","9307110.0"
"2015","139214","2321027.0","2502960.0"
"2015","139250","5197514.0","36377700.0"
"2015","139278","9504192.0","44557100.0"
"2015","139287","163490.0","1183820.0"
"2015","139311","26720928.0","87086200.0"
"2015","139348","358770.0","13313600.0"
"2015","139357","4725715.0","26370400.0"
"2015","139366","44098213.0","117621000.0"
"2015","139384","7612072.0","41242600.0"
"2015","139393","16299848.0","29012600.0"
"2015","139463","8915248.0","42327400.0"
"2015","139506","1152328.0",""
"2015","139579","21886000.0","36785100.0"
"2015","139621","3705349.0","23522800.0"
"2015","139630","7171195.0","16474700.0"
"2015","139658","370916000.0","4375900000.0"
"2015","139700","10397373.0","39461500.0"
"2015","139719","8538375.0","74048900.0"
"2015","139746","305245.0",""
"2015","139755","318573215.0","1436560000.0"
"2015","139764","10910431.0","43066400.0"
"2015","139861","53400060.0","144698000.0"
"2015","139931","111214653.0","340686000.0"
"2015","139940","233169805.0","693673000.0"
"2015","139959","401047785.0","1321400000.0"
"2015","139968","6600189.0","41156700.0"
"2015","139986","9470145.0","40748400.0"
"2015","139995","1349837.0","1554380.0"
"2015","140003","3223377.0","3707380.0"
"2015","140012","12757660.0","53347000.0"
"2015","140146","3015745.0","7798330.0"
"2015","140234","13314019.0","29153900.0"
"2015","140243","6943762.0","27915500.0"
"2015","140252","54952874.0","61272900.0"
"2015","140331","18209714.0","57118000.0"
"2015","140340","5806022.0","6591040.0"
"2015","140447","145173154.0","259217000.0"
"2015","140553","28035822.0","83222600.0"
"2015","140562","12215586.0","141968000.0"
"2015","140678","4316686.0","25304800.0"
"2015","140696","13818123.0","25592200.0"
"2015","140720","7875819.0","20337200.0"
"2015","140818","22963747.0","34515800.0"
"2015","140827","2502320.0",""
"2015","140872","15238387.0","27126100.0"
"2015","140942","5897174.0","36934500.0"
"2015","140951","271351829.0","280159000.0"
"2015","140960","13018682.0","97423100.0"
"2015","140988","14440243.0","37480600.0"
"2015","141006","3178430.0","19490100.0"
"2015","141015","4746235.0",""
"2015","141060","33416482.0","89738300.0"
"2015","141167","11705422.0","12997900.0"
"2015","141185","8504239.0","20422200.0"
"2015","141237","9028497.0","14957500.0"
"2015","141255","6920022.0","29598900.0"
"2015","141264","58127630.0","182817000.0"
"2015","141325","6470110.0","17938200.0"
"2015","141334","58999106.0","187891000.0"
"2015","141361","11039127.0","34384900.0"
"2015","141486","32838597.0","45527800.0"
"2015","141565","25968535.0","120577000.0"
"2015","141574","174837929.0","989712000.0"
"2015","141608","947466.0",""
"2015","141644","69478784.0","85268300.0"
"2015","141680","6121276.0","45148800.0"
"2015","141796","18945195.0","71565500.0"
"2015","141802","1703793.0","21808200.0"
"2015","141811","13313043.0","55476500.0"
"2015","141839","5075450.0","49437200.0"
"2015","141848","611119.0",""
"2015","141936","654438.0","694008.0"
"2015","141945","827067.0",""
"2015","141963","538780.0","211996000.0"
"2015","141981","9396619.0","36779100.0"
"2015","141990","3594627.0","28084900.0"
"2015","142054","7908843.0",""
"2015","142090","1825215.0","3840310.0"
"2015","142115","117848627.0","350859000.0"
"2015","142179","821908.0","11874100.0"
"2015","142276","88206974.0","230583000.0"
"2015","142285","89409083.0","372739000.0"
"2015","142294","12801704.0","30210200.0"
"2015","142328","14613457.0","48955500.0"
"2015","142337","4553753.0","4610090.0"
"2015","142407","539306.0",""
"2015","142416","324000.0",""
"2015","142443","8293524.0","57388000.0"
"2015","142461","26291232.0","42318800.0"
"2015","142489","260681.0",""
"2015","142522","84756000.0","237794000.0"
"2015","142559","8523057.0","70918200.0"
"2015","142832","32643717.0","33765800.0"
"2015","142869","163677.0",""
"2015","142878","179282.0",""
"2015","142887","8067156.0","8339260.0"
"2015","142957","7874.0","1575730.0"
"2015","143048","109478436.0",""
"2015","143084","43273226.0","73903200.0"
"2015","143118","57387439.0","70718200.0"
"2015","143215","26671764.0","118266000.0"
"2015","143233","167155.0","2940630.0"
"2015","143279","7900764.0","53312500.0"
"2015","143288","6979658.0","13883900.0"
"2015","143297","2357456.0",""
"2015","143303","60695.0",""
"2015","143358","102095570.0","166853000.0"
"2015","143376","4037497.0",""
"2015","143464","930882.0",""
"2015","143473","292478.0",""
"2015","143482","691311.0",""
"2015","143491","664722.0",""
"2015","143516","265889.0",""
"2015","143543","788117.0",""
"2015","143552","892701.0",""
"2015","143613","4338322.0","28334500.0"
"2015","143659","3621172.0","9910640.0"
"2015","143695","227416.0",""
"2015","143853","150766954.0","127564000.0"
"2015","143978","92776525.0","86938000.0"
"2015","144005","27832036.0","147494000.0"
"2015","144014","1649517.0","6007410.0"
"2015","144050","388963633.0","3375280000.0"
"2015","144157","5589635.0",""
"2015","144166","2955067.0",""
"2015","144175","1758737.0",""
"2015","144184","6862340.0",""
"2015","144193","4883282.0",""
"2015","144209","12136262.0",""
"2015","144218","10272876.0",""
"2015","144281","171272872.0","215953000.0"
"2015","144351","50871472.0","61171500.0"
"2015","144467","14860231.0","17403800.0"
"2015","144485","8760620.0","10118400.0"
"2015","144500","0.0","503838000.0"
"2015","144564","3640226.0","28220200.0"
"2015","144573","298748.0",""
"2015","144740","465653000.0","520682000.0"
"2015","144777","-2296843.0","820019000.0"
"2015","144795","1698348.0",""
"2015","144865","67640163.0","249326000.0"
"2015","144883","5826855.0","11800500.0"
"2015","144892","54735045.0","244387000.0"
"2015","144944","17874796.0","126585000.0"
"2015","144962","49057683.0","75405200.0"
"2015","144971","8367125.0","16180300.0"
"2015","145099","2870426.0",""
"2015","145239","7747128.0","7928350.0"
"2015","145275","2004473.0","13062500.0"
"2015","145309","263115.0",""
"2015","145336","34886099.0","122985000.0"
"2015","145354","720819.0",""
"2015","145372","14478279.0","25010400.0"
"2015","145406","2078482.0",""
"2015","145424","359653.0",""
"2015","145433","451692.0",""
"2015","145460","7849265.0","12587800.0"
"2015","145497","2076765.0","8065860.0"
"2015","145521","3371655.0","26183100.0"
"2015","145558","73618331.0","108135000.0"
"2015","145600","342523654.0","2709370000.0"
"2015","145619","68145696.0","92173200.0"
"2015","145628","24615525.0","37264800.0"
"2015","145637","719151731.0","2586490000.0"
"2015","145646","37924117.0","74682900.0"
"2015","145682","23195032.0","110628000.0"
"2015","145691","11338098.0","33287500.0"
"2015","145707","1017846.0",""
"2015","145725","154554000.0","277558000.0"
"2015","145770","10130633.0","11107400.0"
"2015","145813","192398500.0","553655000.0"
"2015","145831","5147956.0","34947200.0"
"2015","145886","1508320.0","1377390.0"
"2015","146010","5190508.0","12468000.0"
"2015","146205","5302642.0","52350700.0"
"2015","146241","37618108.0","46029400.0"
"2015","146278","5117999.0","24833100.0"
"2015","146296","28292972.0","139525000.0"
"2015","146339","12588178.0","24964900.0"
"2015","146348","6189760.0","43188500.0"
"2015","146366","6297081.0","43247400.0"
"2015","146393","18155000.0","33038000.0"
"2015","146418","7477863.0","45085800.0"
"2015","146427","23503716.0","48174700.0"
"2015","146472","24028848.0","143815000.0"
"2015","146481","26905026.0","55296700.0"
"2015","146490","8591701.0","10752700.0"
"2015","146506","10460889.0","65757900.0"
"2015","146533","4127114.0","4108310.0"
"2015","146603","13141374.0","65961800.0"
"2015","146612","92716772.0","122942000.0"
"2015","146667","7092056.0","11973900.0"
"2015","146676","9509882.0","18392700.0"
"2015","146685","18985556.0","78777800.0"
"2015","146700","9459298.0",""
"2015","146719","353189635.0","520146000.0"
"2015","146728","447193.0","9077900.0"
"2015","146755","3845200.0",""
"2015","146807","488645.0",""
"2015","146816","1938801.0","2427110.0"
"2015","146825","7616293.0","11896700.0"
"2015","146977","424206.0","8618910.0"
"2015","147004","11580934.0","63035100.0"
"2015","147013","28745593.0","42909000.0"
"2015","147031","866078.0","3428820.0"
"2015","147129","10696663.0",""
"2015","147165","5927054.0","6371940.0"
"2015","147244","28938930.0","50221300.0"
"2015","147341","16494902.0","36509600.0"
"2015","147369","22672368.0","115650000.0"
"2015","147378","30778456.0","131044000.0"
"2015","147396","1237125.0","1573200.0"
"2015","147411","4040567.0","38697700.0"
"2015","147439","652668.0",""
"2015","147536","56368701.0","69038600.0"
"2015","147590","17058333.0","20092800.0"
"2015","147642","202967.0",""
"2015","147660","49413359.0","70787000.0"
"2015","147679","43989316.0","59043500.0"
"2015","147697","1066261.0","4428970.0"
"2015","147703","134729786.0","592845000.0"
"2015","147749","11157290.0","17546200.0"
"2015","147767","567750000.0","2033330000.0"
"2015","147776","46741433.0","189517000.0"
"2015","147800","17067247.0","107797000.0"
"2015","147819","701981.0",""
"2015","147828","59168142.0","92128600.0"
"2015","147916","19415858.0","105235000.0"
"2015","147970","3400887.0",""
"2015","148007","6137030.0","46447400.0"
"2015","148016","2579096.0","40742600.0"
"2015","148098","469408.0",""
"2015","148131","10654276.0","25167400.0"
"2015","148140","2652358.0",""
"2015","148177","23085613.0","42313300.0"
"2015","148256","2637387.0","33430300.0"
"2015","148292","1856512.0","33760000.0"
"2015","148335","55077085.0","73736700.0"
"2015","148380","11431028.0","80161100.0"
"2015","148399","3648490.0","6489820.0"
"2015","148405","17539597.0","24117900.0"
"2015","148487","95355655.0","125906000.0"
"2015","148496","47152931.0","62430400.0"
"2015","148511","65055725.0","1994420000.0"
"2015","148575","6396553.0",""
"2015","148584","41099864.0","48697300.0"
"2015","148593","1909098.0","4194930.0"
"2015","148627","59613861.0","73531200.0"
"2015","148654","34229870.0","117872000.0"
"2015","148672","2620266.0","19762100.0"
"2015","148821","2364480.0","20298100.0"
"2015","148849","1542319.0","3071980.0"
"2015","148876","10174710.0","16135700.0"
"2015","148885","4976584.0","16310500.0"
"2015","148937","1307350.0","18070600.0"
"2015","148955","315959.0",""
"2015","148982","770508.0","7707450.0"
"2015","148991","4336353.0","17859100.0"
"2015","149028","5174854.0","5887910.0"
"2015","149222","140507875.0","804402000.0"
"2015","149231","101530600.0","359553000.0"
"2015","149240","0.0","6635510.0"
